sample_id,predicted_label,true_label,max_probability
female_1000m_000000,2,2,0.8435330898425472
female_1000m_000001,2,2,0.8585093506647385
female_1000m_000002,2,2,0.9182808037433564
female_1000m_000003,2,2,0.8807655083076888
female_1000m_000004,1,1,0.9138512134121303
