sample_id,predicted_label,true_label,max_probability
female_500m_000000,0,0,0.6477873170217925
female_500m_000001,0,0,0.6848167659843059
female_500m_000002,0,0,0.9132283224172766
female_500m_000003,0,0,0.9767334339198741
female_500m_000004,0,0,0.997183372845923
