sample_id,predicted_label,true_label,max_probability
male_1000m_000000,3,3,0.48896863141650443
male_1000m_000001,3,3,0.5009902536337927
male_1000m_000002,3,3,0.520569832107331
male_1000m_000003,3,3,0.572626578529616
male_1000m_000004,7,7,0.46539857733313494
