sample_id,predicted_label,true_label,max_probability
1500m_000000,3,3,0.9908238254180118
1500m_000001,3,3,0.9738253342013798
1500m_000002,3,3,0.9739298872077331
1500m_000003,3,3,0.9761245000153125
1500m_000004,3,3,0.9218107956714355
