sample_id,predicted_label,true_label,max_probability
male_1000m_000000,2,2,0.8675728835138887
male_1000m_000001,9,9,0.7346874235882395
male_1000m_000002,9,9,0.9967048785637357
male_1000m_000003,2,2,0.34689516517293617
male_1000m_000004,1,1,0.8657008486147574
