sample_id,predicted_label,true_label,max_probability
female_1500m_000000,0,0,0.6310397067455961
female_1500m_000001,0,0,0.8497175454225924
female_1500m_000002,0,0,0.8233393436379618
female_1500m_000003,0,0,0.9338734053719319
female_1500m_000004,0,0,0.949805330668186
