sample_id,predicted_label,true_label,max_probability
500m_000000,7,7,0.4792322063259277
500m_000001,3,3,0.5580903488564325
500m_000002,3,3,0.49060802674826465
500m_000003,3,3,0.477676260456077
500m_000004,3,3,0.6867669152973209
