sample_id,predicted_label,true_label,max_probability
female_1500m_000000,3,3,0.6253850062313742
female_1500m_000001,3,3,0.6849164020017513
female_1500m_000002,3,3,0.7176834015323952
female_1500m_000003,3,3,0.7013634276568308
female_1500m_000004,3,3,0.7117572620384877
