sample_id,athlete_name,gender,distance,round,reconstructed_total_time,official_total_time_filled,mean_lap_time,lap1_time,lap2_time,lap3_time,lap4_time,lap5_time,lap6_time,lap7_time,lap8_time,lap9_time,lap1_position,lap2_position,lap3_position,lap4_position,lap5_position,lap6_position,lap7_position,lap8_position,lap9_position,median_lap_time,lap_time_std,lap_time_cv,fastest_lap_time,slowest_lap_time,lap_time_range,early_lap_mean_time,mid_lap_mean_time,late_lap_mean_time,start_ratio_to_mean,finish_ratio_to_mean,finish_vs_mid_delta,finish_vs_previous_delta,start_position,final_position,mean_position,position_std,best_position,worst_position,position_range,position_gain_total,position_stability_score,overtake_events_count,position_loss_events_count,positive_position_gain_sum,negative_position_loss_sum,lap_time_delta_std,lap2_time_delta_from_previous,lap3_time_delta_from_previous,lap4_time_delta_from_previous,lap5_time_delta_from_previous,lap6_time_delta_from_previous,lap7_time_delta_from_previous,lap8_time_delta_from_previous,lap9_time_delta_from_previous,lap2_position_gain_from_previous,lap3_position_gain_from_previous,lap4_position_gain_from_previous,lap5_position_gain_from_previous,lap6_position_gain_from_previous,lap7_position_gain_from_previous,lap8_position_gain_from_previous,lap9_position_gain_from_previous,front_mid_pace_mean_lap2_5,mid_position_control_mean_lap3_6,acceleration_lap6_vs_lap5,speed_hold_lap6_8_std,sprint_reserve_lap9_vs_lap7_8,late_position_gain_lap7_9
male_1000m_000000,Daan Breeuwsma,male,1000m,Heats,87.82000000000001,87.82300000000001,9.757777777777779,13.5,9.24,9.23,9.29,9.22,9.11,9.15,9.38,9.7,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.24,1.4139464079110087,0.14490455102709038,9.11,13.5,4.390000000000001,10.656666666666668,9.192499999999999,9.54,1.3835117285356409,0.9940787975404234,0.5075000000000003,0.3199999999999985,4.0,1.0,1.3333333333333333,1.0,1.0,4.0,3.0,3.0,0.5,1,0,3.0,0.0,1.5362384487535035,-4.26,-0.009999999999999787,0.05999999999999872,-0.06999999999999851,-0.11000000000000121,0.040000000000000924,0.23000000000000043,0.3199999999999985,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.245,1.0,-0.11000000000000121,0.14571661996262986,0.4349999999999987,0.0
male_1000m_000001,Denis NIKISHA,male,1000m,Heats,88.87,88.875,9.874444444444444,13.09,9.8,9.22,9.26,9.22,9.16,9.3,9.53,10.29,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,9.3,1.260516869295202,0.12765445958880184,9.16,13.09,3.9299999999999997,10.703333333333333,9.235,9.91,1.3256441993923709,1.042083942837853,1.0549999999999997,0.7599999999999998,1.0,3.0,2.3333333333333335,0.8660254037844386,1.0,4.0,3.0,-2.0,0.5358983848622454,1,3,1.0,3.0,1.2442668524074725,-3.289999999999999,-0.5800000000000001,0.03999999999999915,-0.03999999999999915,-0.0600000000000005,0.14000000000000057,0.22999999999999865,0.7599999999999998,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,9.375,2.0,-0.0600000000000005,0.18681541692269357,0.875,0.0
male_1000m_000002,Thomas Insuk Hong,male,1000m,Heats,100.41000000000001,100.414,11.156666666666668,13.3,9.73,9.24,9.2,9.21,9.11,9.11,9.31,22.2,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,9.24,4.35407854775267,0.39026697470146426,9.11,22.2,13.09,10.756666666666668,9.157499999999999,15.754999999999999,1.1921123394084254,1.9898416492381235,13.0425,12.889999999999999,3.0,4.0,2.888888888888889,0.6009252125773316,2.0,4.0,2.0,-1.0,0.6246387977050463,1,1,1.0,2.0,4.91771651422545,-3.5700000000000003,-0.4900000000000002,-0.040000000000000924,0.010000000000001563,-0.10000000000000142,0.0,0.20000000000000107,12.889999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,9.344999999999999,3.0,-0.10000000000000142,0.11547005383792577,12.989999999999998,-2.0
male_1000m_000003,Paul STANLEY,male,1000m,Heats,88.12,88.12,9.791111111111112,13.24,9.93,9.25,9.15,9.21,9.15,9.14,9.23,9.82,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,9.23,1.3278878383022834,0.13562177195552144,9.14,13.24,4.1,10.806666666666667,9.1625,9.525,1.3522469359963685,1.0029505220154333,0.6575000000000006,0.5899999999999999,2.0,2.0,3.4444444444444446,0.8819171036881968,2.0,4.0,2.0,0.0,0.5313730334031141,2,1,2.0,2.0,1.2147868713717411,-3.3100000000000005,-0.6799999999999997,-0.09999999999999964,0.0600000000000005,-0.0600000000000005,-0.009999999999999787,0.08999999999999986,0.5899999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.385,4.0,-0.0600000000000005,0.04932882862316244,0.6349999999999998,2.0
male_1000m_000004,Quentin FERCOQ,male,1000m,Rep. Heats,93.16,93.168,10.351111111111111,16.2,10.42,10.21,9.79,9.41,9.2,9.05,9.22,9.66,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.66,2.2419212990448862,0.21658750205457253,9.05,16.2,7.149999999999999,12.276666666666666,9.3625,9.440000000000001,1.5650493774151997,0.9332331472735079,0.29749999999999943,0.4399999999999995,4.0,1.0,1.3333333333333333,1.0,1.0,4.0,3.0,3.0,0.5,1,0,3.0,0.0,2.0254082480893993,-5.779999999999999,-0.20999999999999908,-0.4200000000000017,-0.379999999999999,-0.21000000000000085,-0.14999999999999858,0.16999999999999993,0.4399999999999995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9575,1.0,-0.21000000000000085,0.09291573243177534,0.5249999999999986,0.0
