sample_id,predicted_label,true_label,max_probability
male_500m_000000,1,1,0.9824777013111885
male_500m_000001,1,1,0.9284076672152182
male_500m_000002,0,0,0.9844236814447478
male_500m_000003,0,0,0.9959363054912337
male_500m_000004,1,1,0.9999967537517132
