sample_id,predicted_label,true_label,max_probability
male_1500m_000000,2,2,0.6454225682205446
male_1500m_000001,2,2,0.6055568500153041
male_1500m_000002,1,1,0.47516547987349944
male_1500m_000003,1,1,0.5377550120549305
male_1500m_000004,1,1,0.584991373560535
