sample_id,predicted_label,true_label,max_probability
female_1000m_000000,0,0,0.7681283160631059
female_1000m_000001,0,0,0.8212538180882282
female_1000m_000002,0,0,0.8625459455130731
female_1000m_000003,0,0,0.8354856949493948
female_1000m_000004,0,0,0.9344419280614855
