sample_id,predicted_label,true_label,max_probability
1000m_000000,0,0,0.8127809553539767
1000m_000001,0,0,0.8251123736713286
1000m_000002,0,0,0.8483709399686169
1000m_000003,0,0,0.8157937040365
1000m_000004,0,0,0.8936198238833671
