sample_id,predicted_label,true_label,max_probability
female_1000m_000000,5,5,0.3755281090132538
female_1000m_000001,3,3,0.603133914880953
female_1000m_000002,7,7,0.4493114807015145
female_1000m_000003,3,3,0.5746551484499528
female_1000m_000004,7,7,0.5514339441658991
