sample_id,predicted_label,true_label,max_probability
male_1000m_000000,3,3,0.9863541156373934
male_1000m_000001,3,3,0.9772612408423198
male_1000m_000002,4,4,0.8925825395731571
male_1000m_000003,4,4,0.6733553550064265
male_1000m_000004,3,3,0.9780999726816425
