sample_id,predicted_label,true_label,max_probability
500m_000000,2,2,0.9526625675739306
500m_000001,1,1,0.9692206405525589
500m_000002,1,1,0.9958655724272585
500m_000003,3,3,0.9561762327468455
500m_000004,1,1,0.8934710504655321
