sample_id,predicted_label,true_label,max_probability
female_500m_000000,1,1,0.9964045527055113
female_500m_000001,1,1,0.8427583510797969
female_500m_000002,0,0,0.7882711292615185
female_500m_000003,0,0,0.9131512275282425
female_500m_000004,0,0,0.9995250502089779
