cluster,start_ratio_to_mean,finish_ratio_to_mean,finish_vs_mid_delta,finish_vs_previous_delta,lap_time_std,lap_time_cv,lap_time_delta_std,start_position,final_position,mean_position,position_std,position_range,position_gain_total,overtake_events_count,position_loss_events_count,positive_position_gain_sum,negative_position_loss_sum,position_stability_score
0,0.7852555369075829,1.0641993086814892,-0.13822985781990527,-0.48594707740916276,1.7817658054442123,0.1637026064120628,2.4511888654491867,2.233807266982621,3.6445497630331767,2.944865718799368,0.7422315209394099,1.5545023696682467,-1.410742496050555,0.1398104265402842,1.2085308056872035,0.15876777251184793,1.5695102685623998,0.5963533815715628
1,0.8590468769156084,1.05071543381856,0.30899609946367634,0.2341764992686495,0.7334454451127135,0.08687741545367032,0.9888510007926221,3.594344222330569,2.4417357386640677,3.04183325207216,0.6546037726161804,1.371038517796197,1.1526084836665056,1.2047781569965876,0.223793271574841,1.390053632374452,0.23744514870794775,0.6168055045832352
2,0.843942432525705,1.0545029765438192,0.2948669705760464,0.23071860754247828,0.7955891183419871,0.09367703531724933,1.040216408377089,2.6112722751761286,2.6112722751761295,2.6112722751761295,2.275957200481571e-15,4.440892098500626e-15,4.0245584642661925e-16,-2.0539125955565396e-15,1.5543122344752192e-15,-3.219646771412954e-15,1.4432899320127035e-15,0.9999999999999997
3,0.6006727936625277,2.177486099069478,17.944722222222225,17.485370370370365,8.478432084528416,0.6789709897733182,9.046590104546727,3.0925925925925926,4.546296296296296,3.3333333333333335,0.8953132336404931,2.018518518518518,-1.4537037037037037,0.4166666666666667,1.0648148148148147,0.5277777777777778,1.9814814814814814,0.5669605570277049
