gender,distance,model_id,task,feature,importance_mean,importance_std
male,1000m,male_1000m_advancement,advancement,final_position,0.01612508890469419,0.003800399463189882
male,1000m,male_1000m_advancement,advancement,mean_position,0.01501378022759603,0.0020325407338421023
male,1000m,male_1000m_advancement,advancement,lap9_position,0.011068634423897578,0.0024523437706253184
male,1000m,male_1000m_advancement,advancement,official_total_time_filled,0.010068456614509225,0.0020147508352246456
male,1000m,male_1000m_advancement,advancement,reconstructed_total_time,0.009657272403982953,0.0031904237953277663
male,1000m,male_1000m_advancement,advancement,fastest_lap_time,0.009601706970128049,0.0007444938755531613
male,1000m,male_1000m_advancement,advancement,lap2_time,0.00879045163584638,0.002481455476249689
male,1000m,male_1000m_advancement,advancement,lap9_time,0.008757112375533421,0.0024495219719765354
male,1000m,male_1000m_advancement,advancement,mean_lap_time,0.008001422475106684,0.0013940613247302872
male,1000m,male_1000m_advancement,advancement,lap_time_delta_std,0.007523559743954494,0.0008342220512907319
male,1000m,male_1000m_advancement,advancement,best_position,0.007456881223328632,0.003398842707580954
male,1000m,male_1000m_advancement,advancement,lap7_time,0.007156827880512112,0.000718837199004075
male,1000m,male_1000m_advancement,advancement,median_lap_time,0.007145714793741098,0.002481455476249647
male,1000m,male_1000m_advancement,advancement,mid_position_control_mean_lap3_6,0.007123488620199153,0.0018027536872243556
male,1000m,male_1000m_advancement,advancement,late_lap_mean_time,0.007112375533428167,0.0029444437454418646
male,1000m,male_1000m_advancement,advancement,front_mid_pace_mean_lap2_5,0.007079036273115236,0.0007128852435975326
male,1000m,male_1000m_advancement,advancement,lap7_position,0.006701191322901867,1.924843091626987e-05
male,1000m,male_1000m_advancement,advancement,lap_time_cv,0.006690078236130881,0.002649766340412329
male,1000m,male_1000m_advancement,advancement,finish_vs_previous_delta,0.006667852062588964,0.0016891891891891997
male,1000m,male_1000m_advancement,advancement,early_lap_mean_time,0.00629000711237554,0.0029972388529983496
male,1000m,male_1000m_advancement,advancement,lap9_time_delta_from_previous,0.0062233285917496495,0.000718837199004075
male,1000m,male_1000m_advancement,advancement,late_position_gain_lap7_9,0.005934388335704144,0.0008668207681366003
male,1000m,male_1000m_advancement,advancement,lap8_position,0.005912162162162199,0.0038269056327209176
male,1000m,male_1000m_advancement,advancement,lap2_time_delta_from_previous,0.005845483641536309,0.0025115576102418546
male,1000m,male_1000m_advancement,advancement,lap_time_std,0.005845483641536281,0.0014501620179764136
male,1000m,male_1000m_advancement,advancement,lap3_time_delta_from_previous,0.005467638691322885,0.000718837199004123
male,1000m,male_1000m_advancement,advancement,sprint_reserve_lap9_vs_lap7_8,0.005412073257468009,0.001383880528572894
male,1000m,male_1000m_advancement,advancement,lap8_time,0.005412073257467981,0.001357571696072379
male,1000m,male_1000m_advancement,advancement,worst_position,0.005356507823613105,0.0007314403748179185
male,1000m,male_1000m_advancement,advancement,lap1_time,0.00503422830725464,0.002041755628568549
