gender,distance,model_id,task,feature,importance_mean,importance_std
female,1500m,female_1500m_max_round,max_round,lap13_time,0.009123144334014066,0.0016038381221613548
female,1500m,female_1500m_max_round,max_round,lap6_time,0.008094374141819766,0.0009498901776414433
female,1500m,female_1500m_max_round,max_round,lap12_time,0.006826993418558525,0.0008981661612107803
female,1500m,female_1500m_max_round,max_round,late_lap_mean_time,0.006760589451690224,0.00044822552165796825
female,1500m,female_1500m_max_round,max_round,lap11_time,0.006325904964037177,0.0005799986307961372
female,1500m,female_1500m_max_round,max_round,median_lap_time,0.006225554148235113,0.0008466887111481678
female,1500m,female_1500m_max_round,max_round,finish_vs_previous_delta,0.006001539811317541,0.000566298924415529
female,1500m,female_1500m_max_round,max_round,lap5_time,0.00580841362032522,0.0013644169742822304
female,1500m,female_1500m_max_round,max_round,mid_lap_mean_time,0.005700820176155835,0.002466585508545338
female,1500m,female_1500m_max_round,max_round,long_pace_mid_mean_lap6_10,0.005700820176155835,0.0013283471128378904
female,1500m,female_1500m_max_round,max_round,back_end_capacity_lap11_14_vs_mid,0.0054297366789520796,0.0008070806860881832
female,1500m,female_1500m_max_round,max_round,lap8_time,0.005291144151442773,0.0006518132215244937
female,1500m,female_1500m_max_round,max_round,lap1_time,0.0052527915023207195,0.0007821387200764422
female,1500m,female_1500m_max_round,max_round,lap14_time,0.0052057223420345355,0.0003470747941401056
female,1500m,female_1500m_max_round,max_round,lap7_time_delta_from_previous,0.0050906643946683205,0.0006930476046161277
female,1500m,female_1500m_max_round,max_round,start_ratio_to_mean,0.005052311745546267,0.0008375927751606177
female,1500m,female_1500m_max_round,max_round,lap4_time,0.005028777165403148,0.0005578533096053227
female,1500m,female_1500m_max_round,max_round,lap5_time_delta_from_previous,0.0049904245162810945,0.0009212898733844338
female,1500m,female_1500m_max_round,max_round,mid_energy_saving_delta,0.004905002706872802,0.0006332165914165957
female,1500m,female_1500m_max_round,max_round,lap7_time,0.004850469043389788,0.0018293958864326447
female,1500m,female_1500m_max_round,max_round,lap3_time,0.00468098836995523,0.0003242542153047978
female,1500m,female_1500m_max_round,max_round,long_pace_late_mean_lap11_14,0.004635282155051129,0.0011614684858982781
female,1500m,female_1500m_max_round,max_round,lap14_position,0.004518861262302887,0.0011758428176604973
female,1500m,female_1500m_max_round,max_round,lap10_time,0.004518861262302831,0.00028081238773814386
female,1500m,female_1500m_max_round,max_round,lap11_time_delta_from_previous,0.004294846925385287,0.0007497106671542695
female,1500m,female_1500m_max_round,max_round,lap13_time_delta_from_previous,0.004294846925385287,0.0008960314860528021
female,1500m,female_1500m_max_round,max_round,lap6_time_delta_from_previous,0.004218141627141153,0.0003959359462170919
female,1500m,female_1500m_max_round,max_round,finish_ratio_to_mean,0.0041946070469980334,0.0002808123877381438
female,1500m,female_1500m_max_round,max_round,mean_position,0.004170961529440187,0.0008240520763940701
female,1500m,female_1500m_max_round,max_round,lap2_time,0.004140073383514992,0.0009221156252924811
female,1500m,female_1500m_max_round,max_round,lap3_time_delta_from_previous,0.004056014519488754,0.0007818214910905892
female,1500m,female_1500m_max_round,max_round,lap4_time_delta_from_previous,0.003994127290223581,0.0006518132215244937
female,1500m,female_1500m_max_round,max_round,finish_vs_mid_delta,0.003908705480815344,0.0011189895683194413
female,1500m,female_1500m_max_round,max_round,final_position,0.003908705480815344,0.00044802867383508804
female,1500m,female_1500m_max_round,max_round,lap5_position,0.0038703528316932356,0.00028081238773814386
female,1500m,female_1500m_max_round,max_round,lap9_time_delta_from_previous,0.003868878948896509,0.00106396270106095
female,1500m,female_1500m_max_round,max_round,lap12_time_delta_from_previous,0.003846818251550199,0.00039593594621705613
female,1500m,female_1500m_max_round,max_round,early_lap_mean_time,0.003815819168210194,0.0006216693671507798
female,1500m,female_1500m_max_round,max_round,lap8_time_delta_from_previous,0.0038084656024280905,0.0004903322260907747
female,1500m,female_1500m_max_round,max_round,lap2_position,0.0038084656024280905,0.000633216591416552
female,1500m,female_1500m_max_round,max_round,lap14_time_delta_from_previous,0.0037465783731629454,0.00036648342884389694
female,1500m,female_1500m_max_round,max_round,lap10_time_delta_from_previous,0.00370822572404092,0.0012485347976325188
female,1500m,female_1500m_max_round,max_round,mean_lap_time,0.0036301574804147307,0.001042219471655449
female,1500m,female_1500m_max_round,max_round,lap9_time,0.0035608057479526722,0.0012866445207552152
female,1500m,female_1500m_max_round,max_round,lap13_position,0.0035225640362454014,0.0005495820771961557
female,1500m,female_1500m_max_round,max_round,position_gain_total,0.0034842113871233205,0.0007429715032157951
female,1500m,female_1500m_max_round,max_round,lap2_time_delta_from_previous,0.0034842113871232927,0.0003880042131650387
female,1500m,female_1500m_max_round,max_round,pace_layering_range,0.0034842113871232927,0.0006006903209805208
female,1500m,female_1500m_max_round,max_round,long_pace_early_mean_lap2_5,0.0034842113871232927,0.00026510090453031235
female,1500m,female_1500m_max_round,max_round,lap_time_cv,0.003468030372762332,0.00108179841670941
female,1500m,female_1500m_max_round,max_round,lap_time_delta_std,0.003429677723640251,0.00078536166997543
female,1500m,female_1500m_max_round,max_round,fastest_lap_time,0.0034282038408434967,0.0008500609649589894
female,1500m,female_1500m_max_round,max_round,lap6_position,0.003329437845252997,0.0006560798513517796
female,1500m,female_1500m_max_round,max_round,slowest_lap_time,0.0033059032651099607,0.0002680756381867409
female,1500m,female_1500m_max_round,max_round,lap8_position,0.0032601970502057487,0.0008375927751605664
female,1500m,female_1500m_max_round,max_round,lap12_position,0.003205663386722679,0.0011495103544005684
female,1500m,female_1500m_max_round,max_round,official_total_time_filled,0.0031983098209406036,0.0012565796381145205
female,1500m,female_1500m_max_round,max_round,lap_time_std,0.003159957171818495,0.0003322843353339204
female,1500m,female_1500m_max_round,max_round,late_position_gain_lap10_14,0.0031364225916754584,0.0005616247754762876
female,1500m,female_1500m_max_round,max_round,positive_position_gain_sum,0.002997830064166096,0.0007157667580022849
female,1500m,female_1500m_max_round,max_round,position_stability_score,0.002943296400683054,0.0008972426152871649
female,1500m,female_1500m_max_round,max_round,reconstructed_total_time,0.0029271153863220656,0.0012508860556898415
female,1500m,female_1500m_max_round,max_round,start_position,0.0028814091714178813,0.0009851832955975921
female,1500m,female_1500m_max_round,max_round,lap10_position_gain_from_previous,0.0027885228588127586,0.0009478521817141118
female,1500m,female_1500m_max_round,max_round,lap_time_range,0.002757634712887591,0.0007072595188274027
female,1500m,female_1500m_max_round,max_round,negative_position_loss_sum,0.00271928206376551,0.000626946583613214
female,1500m,female_1500m_max_round,max_round,lap4_position,0.0026263957511603597,0.0006309113656306055
female,1500m,female_1500m_max_round,max_round,position_loss_events_count,0.002487914161065863,0.0003242542153047978
female,1500m,female_1500m_max_round,max_round,position_range,0.002386200399881827,0.0008280078298725787
female,1500m,female_1500m_max_round,max_round,position_std,0.002347847750759774,0.0002680756381867409
female,1500m,female_1500m_max_round,max_round,worst_position,0.0022712533899303944,0.0006216693671508232
female,1500m,female_1500m_max_round,max_round,lap7_position,0.00224760787237252,0.0005384556014065262
female,1500m,female_1500m_max_round,max_round,lap1_position,0.0022314268580115315,0.00036648342884394025
female,1500m,female_1500m_max_round,max_round,lap11_position,0.002123833413842202,0.00047013159954464726
female,1500m,female_1500m_max_round,max_round,lap6_position_gain_from_previous,0.0018394057304562672,0.0003242542153047978
female,1500m,female_1500m_max_round,max_round,lap11_position_gain_from_previous,0.0018394057304562672,0.0005616247754762877
female,1500m,female_1500m_max_round,max_round,overtake_events_count,0.0018069327643195077,0.0003959359462170919
female,1500m,female_1500m_max_round,max_round,lap3_position,0.0017848720669731977,0.0011585759455188392
female,1500m,female_1500m_max_round,max_round,lap9_position,0.0017450455350543348,0.0010593039420171086
female,1500m,female_1500m_max_round,max_round,lap12_position_gain_from_previous,0.0015151515151514694,0.0006485084306095956
female,1500m,female_1500m_max_round,max_round,lap9_position_gain_from_previous,0.0015136776323546597,0.0003752674636136838
female,1500m,female_1500m_max_round,max_round,lap8_position_gain_from_previous,0.0014606178516683999,0.0008838714274708873
female,1500m,female_1500m_max_round,max_round,lap4_position_gain_from_previous,0.0012970168612191912,0.0
female,1500m,female_1500m_max_round,max_round,lap5_position_gain_from_previous,0.0011348897535667923,0.0002808123877381438
female,1500m,female_1500m_max_round,max_round,lap10_position,0.0010965371044447392,0.0008375927751606177
female,1500m,female_1500m_max_round,max_round,lap3_position_gain_from_previous,0.0010965371044447392,0.00044802867383514355
female,1500m,female_1500m_max_round,max_round,lap2_position_gain_from_previous,0.0010818299728805325,0.0010818299728805325
female,1500m,female_1500m_max_round,max_round,lap14_position_gain_from_previous,0.0008106355382619945,0.0002808123877381438
female,1500m,female_1500m_max_round,max_round,best_position,0.0007722828891399414,0.0007722828891399414
female,1500m,female_1500m_max_round,max_round,lap7_position_gain_from_previous,0.0004863813229571967,0.0005377147844285649
female,1500m,female_1500m_max_round,max_round,lap13_position_gain_from_previous,0.0004863813229571967,0.00028081238773814386
female,1500m,female_1500m_max_round,max_round,attack_gain_lap10_12,-0.0004863813229571967,0.00028081238773814386
