gender,distance,model_id,task,feature,importance_mean,importance_std
female,1000m,female_1000m_advancement,advancement,lap1_time,0.0028135048231510973,0.002088485700444767
female,1000m,female_1000m_advancement,advancement,finish_ratio_to_mean,0.002411575562700996,0.000803858520900369
female,1000m,female_1000m_advancement,advancement,lap8_position_gain_from_previous,0.0020096463022508115,0.0006961619001483037
female,1000m,female_1000m_advancement,advancement,overtake_events_count,0.0020096463022508115,0.002088485700444783
female,1000m,female_1000m_advancement,advancement,lap9_position_gain_from_previous,0.0017301038062284002,0.0
female,1000m,female_1000m_advancement,advancement,lap_time_std,0.0016077170418006548,0.0011368276224864387
female,1000m,female_1000m_advancement,advancement,lap3_position_gain_from_previous,0.001607717041800627,0.0
female,1000m,female_1000m_advancement,advancement,lap2_position_gain_from_previous,0.001607717041800627,0.0
female,1000m,female_1000m_advancement,advancement,lap6_position_gain_from_previous,0.0012057877813504703,0.0006961619001482557
female,1000m,female_1000m_advancement,advancement,lap4_position_gain_from_previous,0.00040192926045015676,0.0006961619001482557
female,1000m,female_1000m_advancement,advancement,lap7_position_gain_from_previous,0.0,0.0
female,1000m,female_1000m_advancement,advancement,lap5_position_gain_from_previous,0.0,0.0
