cluster,start_ratio_to_mean,finish_ratio_to_mean,finish_vs_mid_delta,finish_vs_previous_delta,lap_time_std,lap_time_cv,lap_time_delta_std,start_position,final_position,mean_position,position_std,position_range,position_gain_total,overtake_events_count,position_loss_events_count,positive_position_gain_sum,negative_position_loss_sum,position_stability_score
0,1.298156559089859,0.9803237875509463,0.2995722311396469,0.2684185393258427,1.5056993220333894,0.14321738552468588,1.4633895584151415,2.12239165329053,3.885634028892458,3.0149812734082397,1.0766601816380694,2.763643659711077,-1.7632423756019213,0.9341894060995192,2.211075441412521,1.2744783306581058,3.0377207062600373,0.4959856686653223
1,1.3531717954349243,0.9513361357381684,0.08595245950809832,0.18578674265146963,1.439040637229247,0.1426355519629834,1.2724517728371056,3.710557888422319,2.1091781643671292,2.9339465440245283,0.9503960328951219,2.448410317936414,1.601379724055186,2.0383923215356896,0.9385122975404911,2.737552489502092,1.1361727654469105,0.5253643102508436
2,1.3278179695333356,0.9670934990114816,0.23943850336613148,0.2393006214396685,1.3791417074925356,0.13593385966391325,1.2430103563026658,2.972553081305023,2.9114448472294145,2.966309914264342,0.3250803449054745,0.7250129466597581,0.06110823407560845,0.5761263593992758,0.5124287933713103,0.5761263593992828,0.515018125323667,0.777173472679992
3,1.0340173430751696,1.7575714653307808,11.455913961038961,6.367918831168831,6.976831404967357,0.5264845311814828,8.45114113067732,2.948051948051948,4.63961038961039,3.291847041847042,1.0623922368548555,2.75,-1.6915584415584417,0.9448051948051948,1.7467532467532465,1.2792207792207793,2.97077922077922,0.5170383921586221
