gender,distance,model_id,task,feature,importance_mean,importance_std
female,500m,female_500m_advancement,advancement,finish_vs_previous_delta,0.013477240310425742,0.0013143248720939196
female,500m,female_500m_advancement,advancement,mid_lap_mean_time,0.013129078269073086,0.0010961411111893493
female,500m,female_500m_advancement,advancement,median_lap_time,0.012664394254203237,0.0015411825233993585
female,500m,female_500m_advancement,advancement,mean_lap_time,0.012460831770347819,0.001656363289915145
female,500m,female_500m_advancement,advancement,mean_position,0.012431350307168715,0.002438784663495387
female,500m,female_500m_advancement,advancement,lap5_position,0.011850144318781675,0.0018610434995714317
female,500m,female_500m_advancement,advancement,finish_vs_mid_delta,0.01141494176709082,0.0015221954717285372
female,500m,female_500m_advancement,advancement,last_lap_conversion_delta,0.0112984197935736,0.0014589540602170457
female,500m,female_500m_advancement,advancement,lap1_time,0.010311492716674753,0.0007678731566776066
female,500m,female_500m_advancement,advancement,lap_time_delta_std,0.01005037118566024,0.0023676792075428203
female,500m,female_500m_advancement,advancement,final_position,0.009410202270914964,0.0022280845538609896
female,500m,female_500m_advancement,advancement,lap5_time_delta_from_previous,0.008974999719224164,0.0018865770373754603
female,500m,female_500m_advancement,advancement,lap4_time_delta_from_previous,0.008626837677871563,0.0013756203880675466
female,500m,female_500m_advancement,advancement,lap4_time,0.008539797167533336,0.001672766101947753
female,500m,female_500m_advancement,advancement,official_total_time_filled,0.008510315704354288,0.0003794007885582631
female,500m,female_500m_advancement,advancement,lap_time_cv,0.008249194173339802,0.0028260252165966384
female,500m,female_500m_advancement,advancement,lap5_time,0.00787155066880807,0.0019622932109919864
female,500m,female_500m_advancement,advancement,start_explosion_time,0.00787155066880807,0.0035985372919834315
female,500m,female_500m_advancement,advancement,finish_ratio_to_mean,0.00787155066880807,0.0006540977369973288
female,500m,female_500m_advancement,advancement,lap3_time,0.00775502869529085,0.0013129505790764654
female,500m,female_500m_advancement,advancement,reconstructed_total_time,0.00758094767461448,0.0012218943893251301
female,500m,female_500m_advancement,advancement,explosive_stability_lap1_3_std,0.007406866653938193,0.0018081658889448928
female,500m,female_500m_advancement,advancement,start_ratio_to_mean,0.007377385190759089,0.0017496024401869642
female,500m,female_500m_advancement,advancement,late_lap_mean_time,0.007116263659744604,0.0012525018090466368
female,500m,female_500m_advancement,advancement,lap_time_std,0.006651579644874728,0.00015075858622238834
female,500m,female_500m_advancement,advancement,fastest_lap_time,0.0066515796448747,0.002921484418908519
female,500m,female_500m_advancement,advancement,lap_time_range,0.0065645391345365844,0.0001740810206762866
female,500m,female_500m_advancement,advancement,lap2_time_delta_from_previous,0.006273936140342995,0.0013374268702051836
female,500m,female_500m_advancement,advancement,first_two_lap_mean_time,0.005983333146149433,0.0016888730947883716
female,500m,female_500m_advancement,advancement,lap3_time_delta_from_previous,0.005896292635811262,0.0028453635755921903
female,500m,female_500m_advancement,advancement,lap4_position,0.005198564673906919,0.0028035474634023707
female,500m,female_500m_advancement,advancement,slowest_lap_time,0.005141005626747797,0.001992838046968498
female,500m,female_500m_advancement,advancement,position_std,0.00496692460607151,0.0011944066938536723
female,500m,female_500m_advancement,advancement,position_stability_score,0.004850402632554235,0.0006540977369972807
female,500m,female_500m_advancement,advancement,early_lap_mean_time,0.004559799638360756,0.0024774645675505907
female,500m,female_500m_advancement,advancement,first_turn_position,0.004298678107346243,0.001216025218923162
female,500m,female_500m_advancement,advancement,worst_position,0.004211637597008044,0.0013658640792337969
female,500m,female_500m_advancement,advancement,position_gain_total,0.004211637597008044,0.0015659238871113164
female,500m,female_500m_advancement,advancement,lap2_position,0.004124597086669901,0.001924002997520383
female,500m,female_500m_advancement,advancement,overtake_events_count,0.004124597086669901,0.0015158853305790427
female,500m,female_500m_advancement,advancement,positive_position_gain_sum,0.004037556576331758,0.0008512741925026957
female,500m,female_500m_advancement,advancement,late_position_conversion,0.003659913071800025,0.0013857098421343988
female,500m,female_500m_advancement,advancement,lap3_position,0.0034563505879446066,0.003157704760008062
female,500m,female_500m_advancement,advancement,position_range,0.0033693100776064355,0.0013143248720939196
female,500m,female_500m_advancement,advancement,lap2_time,0.0029046260627365594,0.0015411825233993084
female,500m,female_500m_advancement,advancement,lap2_position_gain_from_previous,0.0023234200743494082,0.0008048563232197651
female,500m,female_500m_advancement,advancement,position_loss_events_count,0.0020622985433349506,0.0014119165640181146
female,500m,female_500m_advancement,advancement,lap4_position_gain_from_previous,0.0019752580329968072,0.0008048563232197171
female,500m,female_500m_advancement,advancement,lap1_position,0.0017716955491413888,0.001322942939330559
female,500m,female_500m_advancement,advancement,lap5_position_gain_from_previous,0.0015105740181269312,0.0
female,500m,female_500m_advancement,advancement,negative_position_loss_sum,0.0011329305135951984,0.0006540977369973287
female,500m,female_500m_advancement,advancement,start_position,0.001016408540077951,0.0018955301507351493
female,500m,female_500m_advancement,advancement,early_position_gain_lap1_2,0.0004646840148698761,0.0008048563232197171
female,500m,female_500m_advancement,advancement,lap3_position_gain_from_previous,8.70405103381433e-05,0.0011944066938536723
female,500m,female_500m_advancement,advancement,best_position,-0.0003776435045317328,0.002778152789121944
