gender,distance,model_id,task,feature,importance_mean,importance_std
male,500m,male_500m_grade,grade,lap_time_std,0.2863245250517413,0.00856449204817758
male,500m,male_500m_grade,grade,lap_time_cv,0.10255564587845031,0.004440120622724692
male,500m,male_500m_grade,grade,lap3_time_delta_from_previous,0.07005244903442909,0.004478929174575153
male,500m,male_500m_grade,grade,start_ratio_to_mean,0.05584613603720895,0.0032264873033969145
male,500m,male_500m_grade,grade,lap_time_range,0.05259500164740427,0.0025936532384193854
male,500m,male_500m_grade,grade,explosive_stability_lap1_3_std,0.03214314703803098,0.004663286720620344
male,500m,male_500m_grade,grade,lap5_position,0.02956373975170573,0.0022152756038202564
male,500m,male_500m_grade,grade,finish_ratio_to_mean,0.02956282008425748,0.005612535822322597
male,500m,male_500m_grade,grade,lap_time_delta_std,0.025637339538023024,0.0036484208012761326
male,500m,male_500m_grade,grade,finish_vs_mid_delta,0.023038659220825736,0.006378616187506769
male,500m,male_500m_grade,grade,lap5_time_delta_from_previous,0.02241682407641396,0.003561591974127046
male,500m,male_500m_grade,grade,lap4_time_delta_from_previous,0.021800157063205955,0.0017004061296041892
male,500m,male_500m_grade,grade,finish_vs_previous_delta,0.018744412020613305,0.0025209591484495635
male,500m,male_500m_grade,grade,last_lap_conversion_delta,0.018694929913343317,0.0015213293283679135
male,500m,male_500m_grade,grade,lap4_position,0.01843425417369071,0.003642063785571678
male,500m,male_500m_grade,grade,lap2_time_delta_from_previous,0.016387254368820214,0.00252897391337746
male,500m,male_500m_grade,grade,lap3_position,0.016331284607485896,0.002804642094543712
male,500m,male_500m_grade,grade,lap1_position,0.014619083739319833,0.0027326874906138296
male,500m,male_500m_grade,grade,first_turn_position,0.014535134095511021,0.0026209693299203197
male,500m,male_500m_grade,grade,lap2_position,0.012037037407273465,0.0022156609046466275
male,500m,male_500m_grade,grade,negative_position_loss_sum,0.00725042824514649,0.0006138535362607005
male,500m,male_500m_grade,grade,position_loss_events_count,0.006460483889025648,0.0006387802573356707
male,500m,male_500m_grade,grade,position_range,0.006260846078058102,0.002660290982245601
male,500m,male_500m_grade,grade,position_gain_total,0.005565297588392026,0.0018484192651948444
male,500m,male_500m_grade,grade,position_std,0.004777482462341609,0.002621532602204109
male,500m,male_500m_grade,grade,overtake_events_count,0.00444451286414832,0.0016618162464445325
male,500m,male_500m_grade,grade,lap4_position_gain_from_previous,0.0034686157485452895,0.001253814258989556
male,500m,male_500m_grade,grade,positive_position_gain_sum,0.0032322712107301643,0.0010943192703899614
male,500m,male_500m_grade,grade,lap5_position_gain_from_previous,0.0019107290803645205,0.0007623463061482485
male,500m,male_500m_grade,grade,lap2_position_gain_from_previous,0.0018382352941176405,0.0006367833851356144
male,500m,male_500m_grade,grade,early_position_gain_lap1_2,0.0018382352941176405,0.0006367833851356144
male,500m,male_500m_grade,grade,lap3_position_gain_from_previous,0.0016891891891891442,0.0
male,500m,male_500m_grade,grade,position_stability_score,0.001291023166023142,0.0017738806704163193
male,500m,male_500m_grade,grade,late_position_conversion,0.0008865694164989779,0.0008866140091814749
