cluster,start_ratio_to_mean,finish_ratio_to_mean,finish_vs_mid_delta,finish_vs_previous_delta,lap_time_std,lap_time_cv,lap_time_delta_std,start_position,final_position,mean_position,position_std,position_range,position_gain_total,overtake_events_count,position_loss_events_count,positive_position_gain_sum,negative_position_loss_sum,position_stability_score
0,0.8485795113249058,1.0548505455992685,0.3275513790035586,0.2557431049822064,0.7874790554874069,0.09082135637424299,1.0343546189524635,2.6098754448398576,2.6098754448398576,2.609875444839857,3.83026943495679e-15,-7.105427357601002e-15,5.898059818321144e-16,-2.831068712794149e-15,-2.831068712794149e-15,5.384581669432009e-15,-3.885780586188048e-16,0.9999999999999982
1,0.8618013243754794,1.0505886667341553,0.32286586826347297,0.24530598802395215,0.7359948822810622,0.08518315403616263,0.9966344597324537,3.5781437125748514,2.4380239520958082,3.0443712574850297,0.6440385703119951,1.3452095808383255,1.140119760479041,1.1847305389221592,0.20868263473053966,1.3598802395209604,0.21976047904191767,0.6200940149750066
2,0.7933747768581524,1.0649603956570775,-0.02037957244655586,-0.4099211401425179,1.714740908089985,0.15605054791461045,2.353265861011965,2.26935866983373,3.6598574821852723,2.9502137767220904,0.7248484200422465,1.5121140142517835,-1.3904988123515434,0.11971496437054474,1.1876484560570102,0.13254156769596165,1.5230403800475059,0.6012509636941763
3,0.5992403418308498,2.1724673336991023,18.156125714285714,17.57332571428572,8.614926408150746,0.676714263885347,9.148378164135414,3.0,4.56,3.302857142857143,0.8987312833909508,2.0228571428571427,-1.56,0.35428571428571426,1.0799999999999998,0.4285714285714286,1.9885714285714284,0.5729497466013599
