gender,distance,model_id,task,feature,importance_mean,importance_std
male,500m,male_500m_tactical_style,tactical_style,lap1_position,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap2_position,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap3_position,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap4_position,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap5_position,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap_time_std,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap_time_cv,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap_time_range,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,start_ratio_to_mean,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,finish_ratio_to_mean,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,finish_vs_mid_delta,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,finish_vs_previous_delta,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,position_std,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,position_range,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,position_gain_total,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,position_stability_score,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,overtake_events_count,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,position_loss_events_count,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,positive_position_gain_sum,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,negative_position_loss_sum,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap_time_delta_std,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap2_time_delta_from_previous,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap3_time_delta_from_previous,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap4_time_delta_from_previous,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap5_time_delta_from_previous,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap2_position_gain_from_previous,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap3_position_gain_from_previous,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap4_position_gain_from_previous,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,lap5_position_gain_from_previous,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,first_turn_position,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,early_position_gain_lap1_2,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,explosive_stability_lap1_3_std,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,last_lap_conversion_delta,0.0,0.0
male,500m,male_500m_tactical_style,tactical_style,late_position_conversion,0.0,0.0
