cluster,start_ratio_to_mean,finish_ratio_to_mean,finish_vs_mid_delta,finish_vs_previous_delta,lap_time_std,lap_time_cv,lap_time_delta_std,start_position,final_position,mean_position,position_std,position_range,position_gain_total,overtake_events_count,position_loss_events_count,positive_position_gain_sum,negative_position_loss_sum,position_stability_score
0,0.8358093505841578,1.0591857173708008,0.27849628055260367,0.15326780021253988,0.9811714868304754,0.10424962215187089,1.2704889666283903,2.3517534537725826,3.455897980871413,2.8726886291179596,0.6497772642986084,1.3475026567481392,-1.1041445270988313,0.24654622741764065,1.1455897980871412,0.252922422954304,1.3570669500531356,0.6209165991791509
1,0.85384027757439,1.0551342572069733,0.3651976967370442,0.2847874280230327,0.7806876842974493,0.0877269753809744,1.0325738414966952,2.6094049904030707,2.609404990403071,2.609404990403071,-2.7755575615628914e-16,-2.6645352591003757e-15,2.636779683484747e-16,-3.885780586188048e-16,-1.27675647831893e-15,-2.220446049250313e-15,-3.885780586188048e-16,0.9999999999999993
2,0.8672029300140998,1.0497748663379545,0.34080752014324084,0.2632739480752015,0.732264792993067,0.08154325350862543,1.0002831655471016,3.668755595344672,2.3760071620411813,3.078424350940018,0.6461582514367517,1.3464637421665158,1.2927484333034922,1.1754700089525507,0.05640107430617736,1.3554162936436902,0.06266786034019628,0.6189148820499965
3,0.5635371732957731,1.6421152775349954,8.627580882352941,6.173242647058823,8.472469639577048,0.6098940811940027,10.666658443299365,2.963235294117647,4.5661764705882355,3.548529411764706,0.8972226373993291,1.9117647058823533,-1.6029411764705883,0.24264705882352947,1.036764705882353,0.2573529411764706,1.8602941176470584,0.5817635297188616
