gender,distance,model_id,task,feature,importance_mean,importance_std
female,1500m,female_1500m_final_entry,final_entry,lap13_time_delta_from_previous,0.011347252182271395,0.0013405966002855243
female,1500m,female_1500m_final_entry,final_entry,median_lap_time,0.010701791641984593,0.0011889581731386993
female,1500m,female_1500m_final_entry,final_entry,lap12_time,0.009993461568552936,0.004039163687602717
female,1500m,female_1500m_final_entry,final_entry,lap6_time,0.008445473952453875,0.0013075034295756327
female,1500m,female_1500m_final_entry,final_entry,mid_lap_mean_time,0.006576153166947929,0.0018642721885160378
female,1500m,female_1500m_final_entry,final_entry,lap7_time,0.005737892725017013,0.0007151450122555365
female,1500m,female_1500m_final_entry,final_entry,long_pace_mid_mean_lap6_10,0.005350895820992241,0.0012010549275892459
female,1500m,female_1500m_final_entry,final_entry,lap13_time,0.005222362553229498,0.0016250125442237298
female,1500m,female_1500m_final_entry,final_entry,lap12_time_delta_from_previous,0.005158095919348127,0.0011958855875020327
female,1500m,female_1500m_final_entry,final_entry,lap8_time,0.005028165550848868,0.002266641268455665
female,1500m,female_1500m_final_entry,final_entry,finish_vs_mid_delta,0.0049638989169674685,0.0026697110934565432
female,1500m,female_1500m_final_entry,final_entry,lap14_time,0.004578299113679268,0.001463059340458358
female,1500m,female_1500m_final_entry,final_entry,finish_ratio_to_mean,0.004578299113679241,0.0013075034295756329
female,1500m,female_1500m_final_entry,final_entry,lap14_position,0.004127035575773097,0.0007739938080495445
female,1500m,female_1500m_final_entry,final_entry,lap_time_delta_std,0.004062768941891781,0.0015297225938435857
female,1500m,female_1500m_final_entry,final_entry,lap5_time,0.003932838573392439,0.0013814966974645708
female,1500m,female_1500m_final_entry,final_entry,fastest_lap_time,0.003932838573392439,0.0008622307679217804
female,1500m,female_1500m_final_entry,final_entry,start_ratio_to_mean,0.003868571939511095,0.002271314152184018
female,1500m,female_1500m_final_entry,final_entry,finish_vs_previous_delta,0.0036101083032490378,0.0012763660310226672
female,1500m,female_1500m_final_entry,final_entry,back_end_capacity_lap11_14_vs_mid,0.0036101083032490378,0.0
female,1500m,female_1500m_final_entry,final_entry,lap7_time_delta_from_previous,0.002966044863698808,0.0021618611478705953
female,1500m,female_1500m_final_entry,final_entry,lap8_time_delta_from_previous,0.0029017782298174366,0.0007816113752566766
female,1500m,female_1500m_final_entry,final_entry,final_position,0.002837511595936093,0.001400858773047513
female,1500m,female_1500m_final_entry,final_entry,late_lap_mean_time,0.0027704507605816053,0.0024290961858601523
female,1500m,female_1500m_final_entry,final_entry,lap2_time_delta_from_previous,0.002708978328173406,0.000670298300142762
female,1500m,female_1500m_final_entry,final_entry,lap12_position,0.0027075812274367783,0.0015632227505134014
female,1500m,female_1500m_final_entry,final_entry,lap11_time,0.002643314593555407,0.0026006466373514016
female,1500m,female_1500m_final_entry,final_entry,lap13_position,0.0024505146919113208,0.0009025270758122317
female,1500m,female_1500m_final_entry,final_entry,lap10_time_delta_from_previous,0.0021920510556492356,0.000670298300142762
female,1500m,female_1500m_final_entry,final_entry,pace_layering_range,0.002127784421767892,0.000715145012255514
female,1500m,female_1500m_final_entry,final_entry,lap2_time,0.002127784421767892,0.000715145012255514
female,1500m,female_1500m_final_entry,final_entry,lap6_time_delta_from_previous,0.0019349845201238614,0.000670298300142762
female,1500m,female_1500m_final_entry,final_entry,lap11_position,0.0018050541516245189,0.0022107308147862477
female,1500m,female_1500m_final_entry,final_entry,mean_lap_time,0.0018050541516244634,0.0
female,1500m,female_1500m_final_entry,final_entry,lap3_time,0.0018050541516244634,0.0
female,1500m,female_1500m_final_entry,final_entry,early_lap_mean_time,0.0018050541516244634,0.0
female,1500m,female_1500m_final_entry,final_entry,lap_time_cv,0.0017407875177431198,0.0011872200037241515
female,1500m,female_1500m_final_entry,final_entry,lap8_position_gain_from_previous,0.001547987616099089,0.0
female,1500m,female_1500m_final_entry,final_entry,lap9_time_delta_from_previous,0.0014180572475997189,0.000670298300142714
female,1500m,female_1500m_final_entry,final_entry,reconstructed_total_time,0.0014180572475997189,0.000670298300142714
female,1500m,female_1500m_final_entry,final_entry,lap1_time,0.0014180572475997189,0.0006702983001427141
female,1500m,female_1500m_final_entry,final_entry,lap10_time,0.0013537906137183475,0.0007816113752566766
female,1500m,female_1500m_final_entry,final_entry,mean_position,0.001289523979837004,0.0007518673855625905
female,1500m,female_1500m_final_entry,final_entry,lap10_position,0.0012252573459556604,0.000715145012255514
female,1500m,female_1500m_final_entry,final_entry,mid_energy_saving_delta,0.0011609907120743168,0.0006702983001427622
female,1500m,female_1500m_final_entry,final_entry,lap3_time_delta_from_previous,0.0011609907120743168,0.0006702983001427622
female,1500m,female_1500m_final_entry,final_entry,lap14_time_delta_from_previous,0.0011609907120743168,0.0012835235256793492
female,1500m,female_1500m_final_entry,final_entry,lap4_time,0.0010310603435749743,0.000773993808049489
